path,filename,datetime,date,time,hour,day_of_week,day_name,month,year
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_145734_659_50_2.png,20250806_145734_659_50_2.png,2025-08-06 14:57:34,2025-08-06,14:57:34,14,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_145739_585_70_2.png,20250806_145739_585_70_2.png,2025-08-06 14:57:39,2025-08-06,14:57:39,14,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_145811_549_50_2.png,20250806_145811_549_50_2.png,2025-08-06 14:58:11,2025-08-06,14:58:11,14,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150021_087_70_2.png,20250806_150021_087_70_2.png,2025-08-06 15:00:21,2025-08-06,15:00:21,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150120_031_70_2.png,20250806_150120_031_70_2.png,2025-08-06 15:01:20,2025-08-06,15:01:20,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150142_131_70_2.png,20250806_150142_131_70_2.png,2025-08-06 15:01:42,2025-08-06,15:01:42,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150339_253_70_2.png,20250806_150339_253_70_2.png,2025-08-06 15:03:39,2025-08-06,15:03:39,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150357_646_70_2.png,20250806_150357_646_70_2.png,2025-08-06 15:03:57,2025-08-06,15:03:57,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150402_557_40_2.png,20250806_150402_557_40_2.png,2025-08-06 15:04:02,2025-08-06,15:04:02,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150452_839_70_2.png,20250806_150452_839_70_2.png,2025-08-06 15:04:52,2025-08-06,15:04:52,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150501_423_40_2.png,20250806_150501_423_40_2.png,2025-08-06 15:05:01,2025-08-06,15:05:01,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150640_148_40_2.png,20250806_150640_148_40_2.png,2025-08-06 15:06:40,2025-08-06,15:06:40,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150753_669_40_2.png,20250806_150753_669_40_2.png,2025-08-06 15:07:53,2025-08-06,15:07:53,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150801_019_40_2.png,20250806_150801_019_40_2.png,2025-08-06 15:08:01,2025-08-06,15:08:01,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_150959_272_50_2.png,20250806_150959_272_50_2.png,2025-08-06 15:09:59,2025-08-06,15:09:59,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151005_395_40_2.png,20250806_151005_395_40_2.png,2025-08-06 15:10:05,2025-08-06,15:10:05,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151016_421_40_2.png,20250806_151016_421_40_2.png,2025-08-06 15:10:16,2025-08-06,15:10:16,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151050_709_50_2.png,20250806_151050_709_50_2.png,2025-08-06 15:10:50,2025-08-06,15:10:50,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151112_748_50_2.png,20250806_151112_748_50_2.png,2025-08-06 15:11:12,2025-08-06,15:11:12,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151113_976_70_2.png,20250806_151113_976_70_2.png,2025-08-06 15:11:13,2025-08-06,15:11:13,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151121_314_70_2.png,20250806_151121_314_70_2.png,2025-08-06 15:11:21,2025-08-06,15:11:21,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151256_256_70_2.png,20250806_151256_256_70_2.png,2025-08-06 15:12:56,2025-08-06,15:12:56,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151257_476_40_2.png,20250806_151257_476_40_2.png,2025-08-06 15:12:57,2025-08-06,15:12:57,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151336_656_70_2.png,20250806_151336_656_70_2.png,2025-08-06 15:13:36,2025-08-06,15:13:36,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151351_340_70_2.png,20250806_151351_340_70_2.png,2025-08-06 15:13:51,2025-08-06,15:13:51,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151421_935_40_2.png,20250806_151421_935_40_2.png,2025-08-06 15:14:21,2025-08-06,15:14:21,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151429_277_40_2.png,20250806_151429_277_40_2.png,2025-08-06 15:14:29,2025-08-06,15:14:29,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151436_626_40_2.png,20250806_151436_626_40_2.png,2025-08-06 15:14:36,2025-08-06,15:14:36,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151446_653_70_2.png,20250806_151446_653_70_2.png,2025-08-06 15:14:46,2025-08-06,15:14:46,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151513_042_40_2.png,20250806_151513_042_40_2.png,2025-08-06 15:15:13,2025-08-06,15:15:13,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151519_636_50_2.png,20250806_151519_636_50_2.png,2025-08-06 15:15:19,2025-08-06,15:15:19,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151524_586_50_2.png,20250806_151524_586_50_2.png,2025-08-06 15:15:24,2025-08-06,15:15:24,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151604_213_40_2.png,20250806_151604_213_40_2.png,2025-08-06 15:16:04,2025-08-06,15:16:04,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151743_300_40_2.png,20250806_151743_300_40_2.png,2025-08-06 15:17:43,2025-08-06,15:17:43,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_151848_097_40_2.png,20250806_151848_097_40_2.png,2025-08-06 15:18:48,2025-08-06,15:18:48,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152041_320_70_2.png,20250806_152041_320_70_2.png,2025-08-06 15:20:41,2025-08-06,15:20:41,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152104_544_40_2.png,20250806_152104_544_40_2.png,2025-08-06 15:21:04,2025-08-06,15:21:04,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152108_877_40_2.png,20250806_152108_877_40_2.png,2025-08-06 15:21:08,2025-08-06,15:21:08,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152117_104_70_2.png,20250806_152117_104_70_2.png,2025-08-06 15:21:17,2025-08-06,15:21:17,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152150_058_50_2.png,20250806_152150_058_50_2.png,2025-08-06 15:21:50,2025-08-06,15:21:50,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152247_929_50_2.png,20250806_152247_929_50_2.png,2025-08-06 15:22:47,2025-08-06,15:22:47,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152258_930_50_2.png,20250806_152258_930_50_2.png,2025-08-06 15:22:58,2025-08-06,15:22:58,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152302_597_50_2.png,20250806_152302_597_50_2.png,2025-08-06 15:23:02,2025-08-06,15:23:02,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152307_481_70_2.png,20250806_152307_481_70_2.png,2025-08-06 15:23:07,2025-08-06,15:23:07,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152314_815_70_2.png,20250806_152314_815_70_2.png,2025-08-06 15:23:14,2025-08-06,15:23:14,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152404_893_50_2.png,20250806_152404_893_50_2.png,2025-08-06 15:24:04,2025-08-06,15:24:04,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152418_991_40_2.png,20250806_152418_991_40_2.png,2025-08-06 15:24:18,2025-08-06,15:24:18,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152420_639_50_2.png,20250806_152420_639_50_2.png,2025-08-06 15:24:20,2025-08-06,15:24:20,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152543_334_50_2.png,20250806_152543_334_50_2.png,2025-08-06 15:25:43,2025-08-06,15:25:43,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152650_512_70_2.png,20250806_152650_512_70_2.png,2025-08-06 15:26:50,2025-08-06,15:26:50,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152702_722_40_2.png,20250806_152702_722_40_2.png,2025-08-06 15:27:02,2025-08-06,15:27:02,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152755_383_50_2.png,20250806_152755_383_50_2.png,2025-08-06 15:27:55,2025-08-06,15:27:55,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152805_269_50_2.png,20250806_152805_269_50_2.png,2025-08-06 15:28:05,2025-08-06,15:28:05,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152917_792_40_2.png,20250806_152917_792_40_2.png,2025-08-06 15:29:17,2025-08-06,15:29:17,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152921_450_40_2.png,20250806_152921_450_40_2.png,2025-08-06 15:29:21,2025-08-06,15:29:21,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152936_101_40_2.png,20250806_152936_101_40_2.png,2025-08-06 15:29:36,2025-08-06,15:29:36,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_152953_198_70_2.png,20250806_152953_198_70_2.png,2025-08-06 15:29:53,2025-08-06,15:29:53,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153053_848_40_2.png,20250806_153053_848_40_2.png,2025-08-06 15:30:53,2025-08-06,15:30:53,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153058_781_40_2.png,20250806_153058_781_40_2.png,2025-08-06 15:30:58,2025-08-06,15:30:58,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153115_238_50_2.png,20250806_153115_238_50_2.png,2025-08-06 15:31:15,2025-08-06,15:31:15,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153205_787_40_2.png,20250806_153205_787_40_2.png,2025-08-06 15:32:05,2025-08-06,15:32:05,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153241_198_70_2.png,20250806_153241_198_70_2.png,2025-08-06 15:32:41,2025-08-06,15:32:41,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153300_734_40_2.png,20250806_153300_734_40_2.png,2025-08-06 15:33:00,2025-08-06,15:33:00,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153303_176_70_2.png,20250806_153303_176_70_2.png,2025-08-06 15:33:03,2025-08-06,15:33:03,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153305_621_50_2.png,20250806_153305_621_50_2.png,2025-08-06 15:33:05,2025-08-06,15:33:05,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153308_062_40_2.png,20250806_153308_062_40_2.png,2025-08-06 15:33:08,2025-08-06,15:33:08,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153355_597_50_2.png,20250806_153355_597_50_2.png,2025-08-06 15:33:55,2025-08-06,15:33:55,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153435_109_50_2.png,20250806_153435_109_50_2.png,2025-08-06 15:34:35,2025-08-06,15:34:35,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153448_283_40_2.png,20250806_153448_283_40_2.png,2025-08-06 15:34:48,2025-08-06,15:34:48,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153501_122_40_2.png,20250806_153501_122_40_2.png,2025-08-06 15:35:01,2025-08-06,15:35:01,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153529_195_70_2.png,20250806_153529_195_70_2.png,2025-08-06 15:35:29,2025-08-06,15:35:29,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153743_382_40_2.png,20250806_153743_382_40_2.png,2025-08-06 15:37:43,2025-08-06,15:37:43,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153819_578_50_2.png,20250806_153819_578_50_2.png,2025-08-06 15:38:19,2025-08-06,15:38:19,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153903_509_50_2.png,20250806_153903_509_50_2.png,2025-08-06 15:39:03,2025-08-06,15:39:03,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153919_364_70_2.png,20250806_153919_364_70_2.png,2025-08-06 15:39:19,2025-08-06,15:39:19,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_153940_110_50_2.png,20250806_153940_110_50_2.png,2025-08-06 15:39:40,2025-08-06,15:39:40,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154139_196_40_2.png,20250806_154139_196_40_2.png,2025-08-06 15:41:39,2025-08-06,15:41:39,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154150_171_40_2.png,20250806_154150_171_40_2.png,2025-08-06 15:41:50,2025-08-06,15:41:50,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154209_692_50_2.png,20250806_154209_692_50_2.png,2025-08-06 15:42:09,2025-08-06,15:42:09,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154218_231_70_2.png,20250806_154218_231_70_2.png,2025-08-06 15:42:18,2025-08-06,15:42:18,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154249_943_50_2.png,20250806_154249_943_50_2.png,2025-08-06 15:42:49,2025-08-06,15:42:49,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154253_603_50_2.png,20250806_154253_603_50_2.png,2025-08-06 15:42:53,2025-08-06,15:42:53,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154256_051_40_2.png,20250806_154256_051_40_2.png,2025-08-06 15:42:56,2025-08-06,15:42:56,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154308_242_50_2.png,20250806_154308_242_50_2.png,2025-08-06 15:43:08,2025-08-06,15:43:08,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154323_588_40_2.png,20250806_154323_588_40_2.png,2025-08-06 15:43:23,2025-08-06,15:43:23,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154333_469_40_2.png,20250806_154333_469_40_2.png,2025-08-06 15:43:33,2025-08-06,15:43:33,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154439_255_50_2.png,20250806_154439_255_50_2.png,2025-08-06 15:44:39,2025-08-06,15:44:39,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154441_695_40_2.png,20250806_154441_695_40_2.png,2025-08-06 15:44:41,2025-08-06,15:44:41,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154444_128_70_2.png,20250806_154444_128_70_2.png,2025-08-06 15:44:44,2025-08-06,15:44:44,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154447_793_70_2.png,20250806_154447_793_70_2.png,2025-08-06 15:44:47,2025-08-06,15:44:47,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154453_889_50_2.png,20250806_154453_889_50_2.png,2025-08-06 15:44:53,2025-08-06,15:44:53,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154532_909_40_2.png,20250806_154532_909_40_2.png,2025-08-06 15:45:32,2025-08-06,15:45:32,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154536_567_40_2.png,20250806_154536_567_40_2.png,2025-08-06 15:45:36,2025-08-06,15:45:36,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154542_668_70_2.png,20250806_154542_668_70_2.png,2025-08-06 15:45:42,2025-08-06,15:45:42,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154543_893_40_2.png,20250806_154543_893_40_2.png,2025-08-06 15:45:43,2025-08-06,15:45:43,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154552_434_50_2.png,20250806_154552_434_50_2.png,2025-08-06 15:45:52,2025-08-06,15:45:52,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154613_181_40_2.png,20250806_154613_181_40_2.png,2025-08-06 15:46:13,2025-08-06,15:46:13,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154618_052_50_2.png,20250806_154618_052_50_2.png,2025-08-06 15:46:18,2025-08-06,15:46:18,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154646_576_70_2.png,20250806_154646_576_70_2.png,2025-08-06 15:46:46,2025-08-06,15:46:46,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154654_806_50_2.png,20250806_154654_806_50_2.png,2025-08-06 15:46:54,2025-08-06,15:46:54,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154719_489_50_2.png,20250806_154719_489_50_2.png,2025-08-06 15:47:19,2025-08-06,15:47:19,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154738_078_50_2.png,20250806_154738_078_50_2.png,2025-08-06 15:47:38,2025-08-06,15:47:38,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154802_467_40_2.png,20250806_154802_467_40_2.png,2025-08-06 15:48:02,2025-08-06,15:48:02,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154803_686_50_2.png,20250806_154803_686_50_2.png,2025-08-06 15:48:03,2025-08-06,15:48:03,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_154927_830_50_2.png,20250806_154927_830_50_2.png,2025-08-06 15:49:27,2025-08-06,15:49:27,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_155007_860_40_2.png,20250806_155007_860_40_2.png,2025-08-06 15:50:07,2025-08-06,15:50:07,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_155101_275_40_2.png,20250806_155101_275_40_2.png,2025-08-06 15:51:01,2025-08-06,15:51:01,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_155156_157_40_2.png,20250806_155156_157_40_2.png,2025-08-06 15:51:56,2025-08-06,15:51:56,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_155224_203_70_2.png,20250806_155224_203_70_2.png,2025-08-06 15:52:24,2025-08-06,15:52:24,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_155343_944_50_2.png,20250806_155343_944_50_2.png,2025-08-06 15:53:43,2025-08-06,15:53:43,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_155400_050_40_2.png,20250806_155400_050_40_2.png,2025-08-06 15:54:00,2025-08-06,15:54:00,15,2,Wednesday,8,2025
/Volumes/MacShare/FURUNO_data/PNG_data/MurrayDam_20250806_1457_2_GainRamping_40_70_None/20250806_155401_269_50_2.png,20250806_155401_269_50_2.png,2025-08-06 15:54:01,2025-08-06,15:54:01,15,2,Wednesday,8,2025
